path,split,no_gain_candidate,causeless,uniform_fallen,uniform_lie_down,group,labels_16,n_labels,frames,total_frames,pred_fall,pred_fallen,pred_normal
lie_down/lie_down_el_084,test,False,False,False,False,-,sit_down+lie_down+lying,3,sit_down:28/lie_down:21/lying:32,81,0.0,0.0,80.0
lie_down/lie_down_el_085,train,False,False,False,False,-,lie_down+lying,2,lie_down:74/lying:7,81,,,
lie_down/lie_down_el_086,train,False,False,False,False,-,lie_down+lying,2,lie_down:49/lying:32,81,,,
lie_down/lie_down_el_087,train,False,False,False,False,-,fall+fallen,2,fall:50/fallen:31,81,,,
lie_down/lie_down_el_088,train,True,False,False,True,uniform_lie_down,lie_down,1,lie_down:81,81,,,
lie_down/lie_down_el_089,train,False,False,False,False,-,lie_down+lying,2,lie_down:40/lying:41,81,,,
lie_down/lie_down_el_090,train,True,False,False,True,uniform_lie_down,lie_down,1,lie_down:81,81,,,
lie_down/lie_down_el_091,train,True,False,False,True,uniform_lie_down,lie_down,1,lie_down:81,81,,,
lie_down/lie_down_el_092,train,False,False,False,False,-,sit_down+lie_down+lying,3,sit_down:26/lie_down:17/lying:38,81,,,
lie_down/lie_down_el_093,train,True,False,False,True,uniform_lie_down,lie_down,1,lie_down:81,81,,,
lie_down/lie_down_el_094,train,True,False,False,True,uniform_lie_down,lie_down,1,lie_down:81,81,,,
lie_down/lie_down_el_095,train,True,False,False,True,uniform_lie_down,lie_down,1,lie_down:81,81,,,
lie_down/lie_down_el_096,val,False,False,False,False,-,lie_down+lying,2,lie_down:51/lying:30,81,,,
lie_down/lie_down_el_097,train,False,False,False,False,-,lie_down+lying,2,lie_down:40/lying:41,81,,,
lie_down/lie_down_el_098,test,False,False,False,False,-,lie_down+lying,2,lie_down:26/lying:55,81,0.0,0.0,80.0
lie_down/lie_down_el_099,train,False,False,False,False,-,lie_down+lying,2,lie_down:70/lying:11,81,,,
lie_down/lie_down_el_100,train,True,False,False,True,uniform_lie_down,lie_down,1,lie_down:81,81,,,
lie_down/lie_down_el_101,train,False,False,False,False,-,lie_down+lying,2,lie_down:39/lying:42,81,,,
lie_down/lie_down_el_102,train,False,False,False,False,-,lie_down+lying+kneel_down+kneeling,4,lie_down:34/lying:2/kneel_down:35/kneeling:10,81,,,
lie_down/lie_down_el_103,train,False,False,False,False,-,sitting+lie_down+lying,3,sitting:18/lie_down:23/lying:40,81,,,
lie_down/lie_down_el_104,train,False,False,False,False,-,sit_down+sitting,2,sit_down:55/sitting:26,81,,,
lie_down/lie_down_el_105,test,False,False,False,False,-,lie_down+lying,2,lie_down:50/lying:31,81,0.0,0.0,80.0
lie_down/lie_down_el_106,test,False,False,False,False,-,sitting+lie_down+lying,3,sitting:15/lie_down:30/lying:36,81,0.0,0.0,80.0
lie_down/lie_down_el_107,train,False,False,False,False,-,lie_down+lying+kneeling,3,lie_down:50/lying:11/kneeling:20,81,,,
lie_down/lie_down_el_108,train,False,False,False,False,-,lie_down+lying,2,lie_down:66/lying:15,81,,,
lie_down/lie_down_el_109,train,False,False,False,False,-,lie_down+lying,2,lie_down:61/lying:20,81,,,
lie_down/lie_down_el_110,train,False,False,False,False,-,lie_down+lying,2,lie_down:62/lying:19,81,,,
lie_down/lie_down_el_111,train,False,False,False,False,-,lie_down+lying,2,lie_down:17/lying:64,81,,,
lie_down/lie_down_el_112,train,False,False,False,False,-,lie_down+lying,2,lie_down:66/lying:15,81,,,
lie_down/lie_down_el_113,val,False,False,False,False,-,lie_down+lying,2,lie_down:74/lying:7,81,,,
lie_down/lie_down_el_114,train,False,False,False,False,-,lie_down+lying,2,lie_down:32/lying:49,81,,,
lie_down/lie_down_el_115,train,False,False,False,False,-,lie_down+lying,2,lie_down:66/lying:15,81,,,
lie_down/lie_down_el_116,train,False,False,False,False,-,sit_down+lie_down+lying,3,sit_down:17/lie_down:22/lying:42,81,,,
lie_down/lie_down_el_117,train,True,False,False,True,uniform_lie_down,lie_down,1,lie_down:81,81,,,
lie_down/lie_down_el_118,train,False,False,False,False,-,lie_down+lying,2,lie_down:55/lying:26,81,,,
lie_down/lie_down_el_119,test,False,False,False,False,-,lie_down+lying,2,lie_down:72/lying:9,81,0.0,0.0,80.0
lie_down/lie_down_el_120,train,True,False,False,True,uniform_lie_down,lie_down,1,lie_down:81,81,,,
lie_down/lie_down_el_121,train,False,False,False,False,-,lie_down+lying,2,lie_down:38/lying:43,81,,,
lie_down/lie_down_el_122,train,False,False,False,False,-,sitting+lie_down,2,sitting:21/lie_down:60,81,,,
lie_down/lie_down_el_123,train,False,False,False,False,-,sit_down+lie_down+lying,3,sit_down:15/lie_down:26/lying:40,81,,,
lie_down/lie_down_el_124,train,True,False,False,True,uniform_lie_down,lie_down,1,lie_down:81,81,,,
lie_down/lie_down_el_125,test,False,False,False,False,-,lie_down+lying,2,lie_down:66/lying:15,81,0.0,0.0,80.0
lie_down/lie_down_el_126,test,False,False,False,False,-,lie_down+lying,2,lie_down:28/lying:53,81,0.0,0.0,80.0
lie_down/lie_down_el_127,train,False,False,False,False,-,lie_down+lying,2,lie_down:35/lying:46,81,,,
lie_down/lie_down_el_128,train,False,False,False,False,-,lie_down+lying,2,lie_down:71/lying:10,81,,,
lie_down/lie_down_el_129,train,True,True,False,False,causeless_lying,lying,1,lying:81,81,,,
lie_down/lie_down_el_130,train,True,False,False,True,uniform_lie_down,lie_down,1,lie_down:81,81,,,
lie_down/lie_down_el_131,val,False,False,False,False,-,lie_down+lying,2,lie_down:45/lying:36,81,,,
lie_down/lie_down_el_132,train,False,False,False,False,-,lie_down+lying,2,lie_down:46/lying:35,81,,,
lie_down/lie_down_el_133,train,False,False,False,False,-,lie_down+lying,2,lie_down:60/lying:21,81,,,
lie_down/lie_down_el_134,train,False,False,False,False,-,lie_down+lying,2,lie_down:73/lying:8,81,,,
lie_down/lie_down_el_135,train,False,False,False,False,-,lie_down+lying,2,lie_down:61/lying:20,81,,,
lie_down/lie_down_el_136,train,False,False,False,False,-,lie_down+lying+stand_up,3,lie_down:54/lying:20/stand_up:7,81,,,
lie_down/lie_down_el_137,train,False,False,False,False,-,lie_down+lying,2,lie_down:29/lying:52,81,,,
lie_down/lie_down_el_138,train,True,False,False,True,uniform_lie_down,lie_down,1,lie_down:81,81,,,
lie_down/lie_down_el_139,train,False,False,False,False,-,lie_down+lying,2,lie_down:62/lying:19,81,,,
lie_down/lie_down_el_140,train,False,False,False,False,-,lie_down+lying,2,lie_down:10/lying:71,81,,,
lie_down/lie_down_el_141,train,False,False,False,False,-,lie_down+lying,2,lie_down:36/lying:45,81,,,
lie_down/lie_down_el_142,train,False,False,False,False,-,lie_down+lying,2,lie_down:72/lying:9,81,,,
lie_down/lie_down_el_143,train,False,False,False,False,-,lie_down+lying,2,lie_down:65/lying:16,81,,,
lie_down/lie_down_el_144,train,False,False,False,False,-,lie_down+standing,2,lie_down:64/standing:17,81,,,
lie_down/lie_down_el_145,train,False,False,False,False,-,sit_down+lie_down+lying,3,sit_down:39/lie_down:28/lying:14,81,,,
lie_down/lie_down_el_146,train,False,False,False,False,-,lie_down+lying,2,lie_down:40/lying:41,81,,,
lie_down/lie_down_el_147,train,False,False,False,False,-,lie_down+lying,2,lie_down:31/lying:50,81,,,
lie_down/lie_down_el_148,train,False,False,False,False,-,lie_down+lying,2,lie_down:51/lying:30,81,,,
lie_down/lie_down_el_149,train,False,False,False,False,-,lie_down+lying,2,lie_down:53/lying:28,81,,,
lie_down/lie_down_el_150,test,False,False,False,False,-,lie_down+lying,2,lie_down:73/lying:8,81,0.0,0.0,80.0
lie_down/lie_down_el_151,train,False,False,False,False,-,lie_down+lying,2,lie_down:73/lying:8,81,,,
lie_down/lie_down_el_152,train,False,False,False,False,-,lie_down+kneeling,2,lie_down:45/kneeling:36,81,,,
lie_down/lie_down_el_153,train,False,False,False,False,-,lie_down+lying,2,lie_down:49/lying:32,81,,,
lie_down/lie_down_el_154,train,False,False,False,False,-,sit_down+lie_down,2,sit_down:29/lie_down:52,81,,,
lie_down/lie_down_el_155,val,False,False,False,False,-,lie_down+lying,2,lie_down:30/lying:51,81,,,
lie_down/lie_down_el_156,train,True,False,False,True,uniform_lie_down,lie_down,1,lie_down:81,81,,,
lie_down/lie_down_el_157,train,False,False,False,False,-,lie_down+lying,2,lie_down:23/lying:58,81,,,
lie_down/lie_down_el_158,train,True,False,False,True,uniform_lie_down,lie_down,1,lie_down:81,81,,,
lie_down/lie_down_el_159,train,False,False,False,False,-,lie_down+lying,2,lie_down:55/lying:26,81,,,
lie_down/lie_down_el_160,train,True,False,False,True,uniform_lie_down,lie_down,1,lie_down:81,81,,,
lie_down/lie_down_el_161,train,True,False,False,True,uniform_lie_down,lie_down,1,lie_down:81,81,,,
lie_down/lie_down_el_162,train,False,False,False,False,-,sitting+lie_down+lying,3,sitting:27/lie_down:29/lying:25,81,,,
lie_down/lie_down_el_163,val,False,False,False,False,-,sit_down+lie_down+lying,3,sit_down:18/lie_down:37/lying:26,81,,,
lie_down/lie_down_el_164,train,False,False,False,False,-,lie_down+lying,2,lie_down:52/lying:29,81,,,
lie_down/lie_down_el_165,train,False,False,False,False,-,lie_down+lying,2,lie_down:55/lying:26,81,,,
lie_down/lie_down_el_166,train,False,False,False,False,-,lie_down+lying,2,lie_down:16/lying:65,81,,,
lie_down/lie_down_el_167,train,False,False,False,False,-,lie_down+lying+kneeling,3,lie_down:33/lying:4/kneeling:44,81,,,
lie_down/lie_down_el_168,train,False,False,False,False,-,lie_down+lying,2,lie_down:26/lying:55,81,,,
lie_down/lie_down_el_169,train,False,False,False,False,-,lie_down+lying,2,lie_down:71/lying:10,81,,,
lie_down/lie_down_el_170,train,True,False,False,True,uniform_lie_down,lie_down,1,lie_down:81,81,,,
lie_down/lie_down_el_171,train,True,False,False,True,uniform_lie_down,lie_down,1,lie_down:81,81,,,
lie_down/lie_down_el_172,train,True,False,False,True,uniform_lie_down,lie_down,1,lie_down:81,81,,,
lie_down/lie_down_el_173,train,True,False,False,True,uniform_lie_down,lie_down,1,lie_down:81,81,,,
lie_down/lie_down_el_174,train,True,False,False,True,uniform_lie_down,lie_down,1,lie_down:81,81,,,
lie_down/lie_down_el_175,train,True,True,False,False,causeless_lying,lying,1,lying:81,81,,,
lie_down/lie_down_el_176,train,False,False,False,False,-,lie_down+lying,2,lie_down:51/lying:30,81,,,
lie_down/lie_down_el_177,train,True,False,False,True,uniform_lie_down,lie_down,1,lie_down:81,81,,,
lie_down/lie_down_el_178,train,False,False,False,False,-,lie_down+lying,2,lie_down:24/lying:57,81,,,
lie_down/lie_down_el_179,train,False,False,False,False,-,sit_down+lie_down,2,sit_down:9/lie_down:72,81,,,
lie_down/lie_down_el_180,train,False,False,False,False,-,lie_down+lying,2,lie_down:47/lying:34,81,,,
lie_down/lie_down_el_181,test,True,False,False,True,uniform_lie_down,lie_down,1,lie_down:81,81,0.0,0.0,80.0
lie_down/lie_down_el_182,train,False,False,False,False,-,lie_down+lying,2,lie_down:53/lying:28,81,,,
lie_down/lie_down_el_183,train,False,False,False,False,-,sit_down+lie_down+lying,3,sit_down:15/lie_down:36/lying:30,81,,,
lie_down/lie_down_el_184,train,False,False,False,False,-,lie_down+lying,2,lie_down:36/lying:45,81,,,
lie_down/lie_down_el_185,train,True,False,False,True,uniform_lie_down,lie_down,1,lie_down:81,81,,,
lie_down/lie_down_el_186,val,False,False,False,False,-,lie_down+lying,2,lie_down:71/lying:10,81,,,
lie_down/lie_down_el_187,train,False,False,False,False,-,lie_down+lying,2,lie_down:41/lying:40,81,,,
lie_down/lie_down_el_188,train,False,False,False,False,-,lie_down+lying,2,lie_down:23/lying:58,81,,,
lie_down/lie_down_el_189,train,False,False,False,False,-,lie_down+lying,2,lie_down:63/lying:18,81,,,
lie_down/lie_down_el_190,train,True,False,False,True,uniform_lie_down,lie_down,1,lie_down:81,81,,,
lie_down/lie_down_el_191,train,False,False,False,False,-,lie_down+lying,2,lie_down:49/lying:32,81,,,
lie_down/lie_down_el_192,train,False,False,False,False,-,lie_down+lying,2,lie_down:25/lying:56,81,,,
lie_down/lie_down_el_193,train,False,False,False,False,-,lie_down+lying+stand_up,3,lie_down:53/lying:9/stand_up:19,81,,,
lie_down/lie_down_el_194,val,False,False,False,False,-,lie_down+lying,2,lie_down:42/lying:39,81,,,
lie_down/lie_down_el_195,train,True,False,False,True,uniform_lie_down,lie_down,1,lie_down:81,81,,,
lie_down/lie_down_el_196,train,False,False,False,False,-,lie_down+lying,2,lie_down:59/lying:22,81,,,
lie_down/lie_down_el_197,train,False,False,False,False,-,lie_down+lying,2,lie_down:33/lying:48,81,,,
lie_down/lie_down_el_198,train,True,False,False,True,uniform_lie_down,lie_down,1,lie_down:81,81,,,
lie_down/lie_down_el_199,train,False,False,False,False,-,lie_down+lying,2,lie_down:49/lying:32,81,,,
lie_down/lie_down_el_200,train,True,False,False,True,uniform_lie_down,lie_down,1,lie_down:81,81,,,
lie_down/lie_down_mi_001,train,False,False,False,False,-,lie_down+lying,2,lie_down:42/lying:39,81,,,
lie_down/lie_down_mi_002,train,False,False,False,False,-,lie_down+lying,2,lie_down:38/lying:43,81,,,
lie_down/lie_down_mi_003,train,False,False,False,False,-,lie_down+lying,2,lie_down:11/lying:70,81,,,
lie_down/lie_down_mi_004,test,False,False,False,False,-,lie_down+lying,2,lie_down:53/lying:28,81,0.0,0.0,80.0
lie_down/lie_down_mi_005,val,False,False,False,False,-,lie_down+lying,2,lie_down:31/lying:50,81,,,
lie_down/lie_down_mi_006,train,False,False,False,False,-,lie_down+lying,2,lie_down:25/lying:56,81,,,
lie_down/lie_down_mi_007,train,True,False,False,True,uniform_lie_down,lie_down,1,lie_down:81,81,,,
lie_down/lie_down_mi_008,train,False,False,False,False,-,lie_down+lying,2,lie_down:23/lying:58,81,,,
lie_down/lie_down_mi_009,train,False,False,False,False,-,lie_down+lying,2,lie_down:71/lying:10,81,,,
lie_down/lie_down_mi_010,train,False,False,False,False,-,lie_down+lying,2,lie_down:27/lying:54,81,,,
lie_down/lie_down_mi_011,train,False,False,False,False,-,lie_down+lying,2,lie_down:35/lying:46,81,,,
lie_down/lie_down_mi_012,train,False,False,False,False,-,lie_down+lying,2,lie_down:26/lying:55,81,,,
lie_down/lie_down_mi_013,train,True,False,False,True,uniform_lie_down,lie_down,1,lie_down:81,81,,,
lie_down/lie_down_mi_014,train,True,False,False,True,uniform_lie_down,lie_down,1,lie_down:81,81,,,
lie_down/lie_down_mi_015,train,False,False,False,False,-,sitting+lie_down+lying,3,sitting:11/lie_down:63/lying:7,81,,,
lie_down/lie_down_mi_016,val,False,False,False,False,-,lie_down+lying,2,lie_down:45/lying:36,81,,,
lie_down/lie_down_mi_017,train,False,False,False,False,-,lie_down+lying,2,lie_down:47/lying:34,81,,,
lie_down/lie_down_mi_018,train,False,False,False,False,-,sit_down+lie_down+lying,3,sit_down:38/lie_down:27/lying:16,81,,,
lie_down/lie_down_mi_019,train,True,False,False,True,uniform_lie_down,lie_down,1,lie_down:81,81,,,
lie_down/lie_down_mi_020,train,False,False,False,False,-,lie_down+lying,2,lie_down:32/lying:49,81,,,
lie_down/lie_down_mi_021,train,False,False,False,False,-,lie_down+lying,2,lie_down:55/lying:26,81,,,
lie_down/lie_down_mi_022,train,True,False,False,True,uniform_lie_down,lie_down,1,lie_down:81,81,,,
lie_down/lie_down_mi_023,train,False,False,False,False,-,lie_down+lying,2,lie_down:58/lying:23,81,,,
lie_down/lie_down_mi_024,train,False,False,False,False,-,lie_down+lying,2,lie_down:64/lying:17,81,,,
lie_down/lie_down_mi_025,train,False,False,False,False,-,lie_down+lying,2,lie_down:19/lying:62,81,,,
lie_down/lie_down_mi_026,train,False,False,False,False,-,lie_down+lying,2,lie_down:35/lying:46,81,,,
lie_down/lie_down_mi_027,train,False,False,False,False,-,lie_down+lying,2,lie_down:66/lying:15,81,,,
lie_down/lie_down_mi_028,val,False,False,False,False,-,lie_down+lying,2,lie_down:31/lying:50,81,,,
lie_down/lie_down_mi_029,val,True,False,False,True,uniform_lie_down,lie_down,1,lie_down:81,81,,,
lie_down/lie_down_mi_030,train,False,False,False,False,-,lie_down+lying+standing,3,lie_down:51/lying:13/standing:17,81,,,
lie_down/lie_down_mi_031,train,False,False,False,False,-,lie_down+lying,2,lie_down:11/lying:70,81,,,
lie_down/lie_down_mi_032,train,False,False,False,False,-,lie_down+lying,2,lie_down:45/lying:36,81,,,
lie_down/lie_down_mi_033,train,False,False,False,False,-,lie_down+lying,2,lie_down:32/lying:49,81,,,
lie_down/lie_down_mi_034,train,True,True,False,False,causeless_lying,lying,1,lying:81,81,,,
lie_down/lie_down_mi_035,train,False,False,False,False,-,lie_down+lying,2,lie_down:61/lying:20,81,,,
lie_down/lie_down_mi_036,train,False,False,False,False,-,sit_down+lie_down,2,sit_down:32/lie_down:49,81,,,
lie_down/lie_down_mi_037,train,True,False,False,True,uniform_lie_down,lie_down,1,lie_down:81,81,,,
lie_down/lie_down_mi_038,val,True,False,False,True,uniform_lie_down,lie_down,1,lie_down:81,81,,,
lie_down/lie_down_mi_039,train,False,False,False,False,-,lie_down+lying,2,lie_down:76/lying:5,81,,,
lie_down/lie_down_mi_040,train,False,False,False,False,-,lie_down+lying,2,lie_down:66/lying:15,81,,,
lie_down/lie_down_mi_041,train,False,False,False,False,-,lie_down+lying,2,lie_down:44/lying:37,81,,,
lie_down/lie_down_mi_042,train,False,False,False,False,-,lie_down+lying,2,lie_down:31/lying:50,81,,,
lie_down/lie_down_mi_043,val,False,False,False,False,-,lie_down+lying,2,lie_down:25/lying:56,81,,,
lie_down/lie_down_mi_044,train,True,False,False,True,uniform_lie_down,lie_down,1,lie_down:81,81,,,
lie_down/lie_down_mi_045,train,False,False,False,False,-,lie_down+lying,2,lie_down:39/lying:42,81,,,
lie_down/lie_down_mi_046,train,False,False,False,False,-,lie_down+lying,2,lie_down:35/lying:46,81,,,
lie_down/lie_down_mi_047,train,False,False,False,False,-,lie_down+lying,2,lie_down:48/lying:33,81,,,
lie_down/lie_down_mi_048,test,False,False,False,False,-,sit_down+lie_down+lying,3,sit_down:14/lie_down:18/lying:49,81,0.0,0.0,80.0
lie_down/lie_down_mi_049,train,False,False,False,False,-,lie_down+lying,2,lie_down:20/lying:61,81,,,
lie_down/lie_down_mi_050,train,False,False,False,False,-,lie_down+lying,2,lie_down:67/lying:14,81,,,
lie_down/lie_down_mi_051,train,False,False,False,False,-,sit_down+lie_down+lying,3,sit_down:28/lie_down:29/lying:24,81,,,
lie_down/lie_down_mi_052,test,False,False,False,False,-,lie_down+lying,2,lie_down:42/lying:39,81,0.0,0.0,80.0
lie_down/lie_down_mi_053,val,False,False,False,False,-,lie_down+lying,2,lie_down:38/lying:43,81,,,
lie_down/lie_down_mi_054,train,False,False,False,False,-,lie_down+lying,2,lie_down:63/lying:18,81,,,
lie_down/lie_down_mi_055,val,False,False,False,False,-,lie_down+lying,2,lie_down:51/lying:30,81,,,
lie_down/lie_down_mi_056,train,False,False,False,False,-,lie_down+lying,2,lie_down:22/lying:59,81,,,
lie_down/lie_down_mi_057,train,False,False,False,False,-,lie_down+lying,2,lie_down:29/lying:52,81,,,
lie_down/lie_down_mi_058,train,False,False,False,False,-,lie_down+lying,2,lie_down:33/lying:48,81,,,
lie_down/lie_down_mi_059,val,False,False,False,False,-,lie_down+lying,2,lie_down:50/lying:31,81,,,
lie_down/lie_down_mi_060,train,False,False,False,False,-,sitting+lie_down+lying,3,sitting:11/lie_down:34/lying:36,81,,,
lie_down/lie_down_mi_061,train,False,False,False,False,-,other,1,other:81,81,,,
lie_down/lie_down_mi_062,train,False,False,False,False,-,lie_down+lying,2,lie_down:49/lying:32,81,,,
lie_down/lie_down_mi_063,train,False,False,False,False,-,lie_down+lying,2,lie_down:45/lying:36,81,,,
lie_down/lie_down_mi_064,train,False,False,False,False,-,lie_down+lying,2,lie_down:35/lying:46,81,,,
lie_down/lie_down_mi_065,train,False,False,False,False,-,lie_down+lying,2,lie_down:19/lying:62,81,,,
lie_down/lie_down_mi_066,train,False,False,False,False,-,lie_down+lying,2,lie_down:53/lying:28,81,,,
lie_down/lie_down_mi_067,train,False,False,False,False,-,lie_down+lying,2,lie_down:43/lying:38,81,,,
lie_down/lie_down_mi_068,train,False,False,False,False,-,lie_down+lying,2,lie_down:18/lying:63,81,,,
lie_down/lie_down_mi_069,val,False,False,False,False,-,lie_down+lying,2,lie_down:43/lying:38,81,,,
